13:36:42 | INFO     | unificador | 📁 Log salvo em: C:\Projetos\Projeto EGS\EGS_Suite\apps\logs\unificador_20251205_133642.log
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 102806388_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '25000.000106', '12960000014096', '52.177.777', '0001', '2025', '2025', '0028303220251204101845', '0001']
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:50 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:50 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '102831832_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '102831832IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 102831832
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 102831832_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '27000.000102', '12960000008508', '52.177.777', '0001', '2025', '2025', '0028303220251204101846', '0001']
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:50 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:50 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10299644_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10299644IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10299644
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10299644_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '77000.000107', '12960000052888', '52.177.777', '0001', '2025', '2025', '0028303220251204101810', '0001']
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:50 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:50 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1030307847_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1030307847IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1030307847
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1030307847_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '79000.000103', '12960000038418', '52.177.777', '0001', '2025', '2025', '0028303220251204101811', '0001']
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:50 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:50 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1030405658_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1030405658IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1030405658
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1030405658_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '41000.000103', '12960000010065', '52.177.777', '0001', '2025', '2025', '0028303220251205094222', '0001']
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:50 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:50 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:50 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1030928683_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1030928683IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:50 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1030928683
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1030928683_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '82000.000107', '12960000025869', '52.177.777', '0001', '2025', '2025', '0028303220251204101814', '0001']
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:51 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:51 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1031237068_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1031237068IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1031237068
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1031237068_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '36000.000103', '12960000010019', '52.177.777', '0001', '2025', '2025', '0028303220251205094218', '0001']
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:51 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:51 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1031393267_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1031393267IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1031393267
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1031393267_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '02000.000105', '12960000039900', '52.177.777', '0001', '2025', '2025', '0028303220251204101828', '0001']
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:51 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:51 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '103413085_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '103413085IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 103413085
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 103413085_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '20000.000107', '12960000018973', '52.177.777', '0001', '2025', '2025', '0028303220251204101841', '0001']
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:51 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:51 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '1035560721_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '1035560721IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 1035560721
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 1035560721_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2804 chars
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '39000.000107', '12960000012637', '52.177.777', '0001', '2025', '2025', '0028303220251205094220', '0001']
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:51 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:51 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '103644408_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '103644408IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 103644408
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 103644408_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2804 chars
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '74000.000104', '12960000245645', '52.177.777', '0001', '2025', '2025', '0028303220251204101807', '0001']
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:51 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:51 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '103848231_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '103848231IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 103848231
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 103848231_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '92000.000106', '12960000011495', '52.177.777', '0001', '2025', '2025', '0028303220251204101821', '0001']
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:51 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:51 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:51 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '103954716_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '103954716IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:51 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 103954716
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 103954716_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '40000.000105', '12960000010169', '52.177.777', '0001', '2025', '2025', '0028303220251205094221', '0001']
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:52 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:52 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '103993383_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '103993383IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 103993383
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 103993383_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '13000.000102', '12960000040469', '52.177.777', '0001', '2025', '2025', '0028303220251204101836', '0001']
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:52 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:52 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '10415489_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '10415489IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 10415489
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 10415489_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2794 chars
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '47000.000100', '12960000011386', '52.177.777', '0001', '2025', '2025', '0028303220251205094226', '0001']
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:52 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:52 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '104359642_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '104359642IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 104359642
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 104359642_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '15000.000107', '12960000036954', '52.177.777', '0001', '2025', '2025', '0028303220251204101837', '0001']
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:52 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:52 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '104528840_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '104528840IGREJA DO EVANGELHO QUADRANGULAR20251205.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 104528840
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 104528840_IGREJA DO EVANGELHO QUADRANGULAR_20251205.pdf
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.427211', '27000.000102', '12960000012709', '52.177.777', '0001', '2025', '2025', '0028303220251205094211', '0001']
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:52 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:52 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '104665600_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '104665600IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 104665600
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 104665600_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '24000.000109', '12960000017338', '52.177.777', '0001', '2025', '2025', '0028303220251204101844', '0001']
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:52 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:52 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '104805297_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '104805297IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 104805297
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 104805297_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '12000.000104', '12960000026363', '52.177.777', '0001', '2025', '2025', '0028303220251204101835', '0001']
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:52 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:52 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:52 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '104890760_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '104890760IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:52 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 104890760
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 104890760_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2796 chars
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '05000.000108', '12960000033532', '52.177.777', '0001', '2025', '2025', '0028303220251204101830', '0001']
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:53 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:53 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105015862_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105015862IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105015862
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105015862_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2792 chars
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415851', '90000.000100', '12960000004789', '52.177.777', '0001', '2025', '2025', '0028303220251204101820', '0001']
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:53 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:53 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105048442_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105048442IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105048442
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105048442_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2798 chars
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '10000.000108', '12960000047352', '52.177.777', '0001', '2025', '2025', '0028303220251204101834', '0001']
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:53 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:53 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105058540_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] Nome normalizado: '105058540IGREJA DO EVANGELHO QUADRANGULAR20251204.pdf'
13:36:53 | DEBUG    | unificador | [UC_NOME] ✓ UC encontrada no nome: 105058540
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Extraindo valor de: 105058540_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tamanho do texto: 2788 chars
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Todos os números encontrados: ['52990.00108', '90001.415869', '32000.000102', '12960000001168', '52.177.777', '0001', '2025', '2025', '0028303220251204101850', '0001']
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Tentando padrão '(=) Valor do Documento'...
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] Match '(=) Valor do Documento': '10'
13:36:53 | DEBUG    | unificador | [VALOR] Conversão: '10' → '10' → 10.0
13:36:53 | DEBUG    | unificador | [VALOR_BOLETO] ✓ Valor extraído: R$ 10.00
13:36:53 | DEBUG    | unificador | [UC_NOME] Tentando extrair UC do nome: '105103304_IGREJA DO EVANGELHO QUADRANGULAR_20251204.pdf'
